label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41
Y,0.491483152,0.519716024,0.542822242,0.565090477,0.587763786,0.514509678,0.529235542,0.542408645,0.554026902,0.495529264,0.531436563,0.533690214,0.527087927,0.481545717,0.518036306,0.514750898,0.504689038,0.471174628,0.500794351,0.500248551,0.491336823,0.641901493,0.615731359,0.579081059,0.548081517,0.526256502,0.5814448,0.56299448,0.552276373,0.546209931,0.580922067,0.537683606,0.547486544,0.563929081,0.581923246,0.544648767,0.555270433,0.568533778,0.583385944,0.554133296,0.560886085,0.570852458,0.622608423,0.604434371,0.578863621,0.565048993,0.561303914,0.52434659,0.490567178,0.46535179,0.445035696,0.524546742,0.547313631,0.573610604,0.581849515,0.539800167,0.571592748,0.587941587,0.586687982,0.561600864,0.586109638,0.597745836,0.596314371,0.732679188,0.706923187,0.69362551,0.702495813,0.713299751,0.657274425,0.627993345,0.606603205,0.5870592,0.672270775,0.689607859,0.706698954,0.705572724,0.698200464,0.719815373,0.730100632,0.725644112,0.726379871,0.743870258,0.752913833,0.751980424
Y,0.347204775,0.380680233,0.406713963,0.430095494,0.457261413,0.383544922,0.402436614,0.418365449,0.432652235,0.363831699,0.404798687,0.404263735,0.395119429,0.347095996,0.388464391,0.382609695,0.371200323,0.333581477,0.367476314,0.365986675,0.35541746,0.496727765,0.474104553,0.440437853,0.40607962,0.381415248,0.443231761,0.426745981,0.417285383,0.412365377,0.440607399,0.393256009,0.401688695,0.417924494,0.436939538,0.397658437,0.41092217,0.424925417,0.432964265,0.405643612,0.419459313,0.431836337,0.468426466,0.448450089,0.418998837,0.401681006,0.398540407,0.352017462,0.314471066,0.286742598,0.26432693,0.348306566,0.371968359,0.410373867,0.424928725,0.359041721,0.390453219,0.420743585,0.426345617,0.377377748,0.400053024,0.421522319,0.42509079,0.60759747,0.571772754,0.550660253,0.55614841,0.566301227,0.507073224,0.46953088,0.442130774,0.418601394,0.519946456,0.533583641,0.552920282,0.55454731,0.545057774,0.570704818,0.583431363,0.578341067,0.573434353,0.597103179,0.607489824,0.601997793
Y,0.324541479,0.357629687,0.386217922,0.412650257,0.440043628,0.367185503,0.387706876,0.404714555,0.421027422,0.347970456,0.382707328,0.376207709,0.365595341,0.329780549,0.36357227,0.354739726,0.34402287,0.312541574,0.340729445,0.339404285,0.332180113,0.481148452,0.457177937,0.422496825,0.387812734,0.362243593,0.424088836,0.403048575,0.392096281,0.38619253,0.417460054,0.371488243,0.380354285,0.396291047,0.411560386,0.374680519,0.388836414,0.403143317,0.40658614,0.382801324,0.397369713,0.410373479,0.371630371,0.355160087,0.327952772,0.311814368,0.311046481,0.262480855,0.220664918,0.19237715,0.169536799,0.253972173,0.273030788,0.310913563,0.326670885,0.259000957,0.285544097,0.315100193,0.323497742,0.27080372,0.289645314,0.309985459,0.31549117,0.519302905,0.484030992,0.462299049,0.467736661,0.478312939,0.410946637,0.37445274,0.346347302,0.323185384,0.423220038,0.43999055,0.458414972,0.458402038,0.446839303,0.473762542,0.487397075,0.481955469,0.473042697,0.497002304,0.509625793,0.506375968
Y,0.167151079,0.198128477,0.227958992,0.252889276,0.278783053,0.21126695,0.231215313,0.246033534,0.259579718,0.188376784,0.215493694,0.209895611,0.199890152,0.166420102,0.194324702,0.187864929,0.179018617,0.145893767,0.170901537,0.170669422,0.165164083,0.311205864,0.300954282,0.27482444,0.248996645,0.228164732,0.264074117,0.248769954,0.240929022,0.239287645,0.250410408,0.209232584,0.2163326,0.23237662,0.241008475,0.208893955,0.219372451,0.2324294,0.235523805,0.217148036,0.228809789,0.239624128,0.403185695,0.390501052,0.363063663,0.345394641,0.345825255,0.295310587,0.255497903,0.227886543,0.204144955,0.28383562,0.304058313,0.343783468,0.362496972,0.287895888,0.321335852,0.352929056,0.3629345,0.300082892,0.326435477,0.352663666,0.361857802,0.544296741,0.500342607,0.470874578,0.469904155,0.479446828,0.443035781,0.399252176,0.374345928,0.356088579,0.459503323,0.463768244,0.482542127,0.485737115,0.487053901,0.503068745,0.514131188,0.509956539,0.516291976,0.532871246,0.542141259,0.538833916
Y,0.175309822,0.204301745,0.2302991,0.253152609,0.275845826,0.210360155,0.227299973,0.24183473,0.255005836,0.187266737,0.219952375,0.217336848,0.207888529,0.16726543,0.200475708,0.195897564,0.186161891,0.149341688,0.176887125,0.178172663,0.171375126,0.338407576,0.31328854,0.272581458,0.238275841,0.215912968,0.277558982,0.256508499,0.245575249,0.238785088,0.27232784,0.22433199,0.235023752,0.253431171,0.268458128,0.229918733,0.24436532,0.260255903,0.265785575,0.238907039,0.252714396,0.265999287,0.561549187,0.544943988,0.517794073,0.502586603,0.499839067,0.452424794,0.41332674,0.386035502,0.363256544,0.445077568,0.47106126,0.508686364,0.52305305,0.454711735,0.492218882,0.518862605,0.523329973,0.472796917,0.500087619,0.520713091,0.524810612,0.701012194,0.664013088,0.646970928,0.658128858,0.673382282,0.608520389,0.570536733,0.541985095,0.516790986,0.626219213,0.636691868,0.655629516,0.65686959,0.654522777,0.675715148,0.685395241,0.680207968,0.685203671,0.703318477,0.711587906,0.706740022
Y,0.127816439,0.151184335,0.173952311,0.195151851,0.218589872,0.153815061,0.167257786,0.176635876,0.185442418,0.130064487,0.15323624,0.158066183,0.156979069,0.109245405,0.133302033,0.13648589,0.13465099,0.091156907,0.109514698,0.116419867,0.117348149,0.298169762,0.277095437,0.242096364,0.214227706,0.194873214,0.228165165,0.204476655,0.190044492,0.179951325,0.226642191,0.191450551,0.200165614,0.21458599,0.228777677,0.196197838,0.205085099,0.218412951,0.232978225,0.205500245,0.213967279,0.226347506,0.670344293,0.651232839,0.620457649,0.605820298,0.603885591,0.561514914,0.528704882,0.504263818,0.483820319,0.557858407,0.581855834,0.610921323,0.627103865,0.570999444,0.601205468,0.623588622,0.633252859,0.592052162,0.608669937,0.624627292,0.631162405,0.769422829,0.742486358,0.720377684,0.711858749,0.71856153,0.697037935,0.676732957,0.65405196,0.631593108,0.71459949,0.739820957,0.753403306,0.752317607,0.742306769,0.764932036,0.774841964,0.774201274,0.771906018,0.790468633,0.795666337,0.794261098
Y,0.194304332,0.220731512,0.246747822,0.270575553,0.294405133,0.231800795,0.247579843,0.259543031,0.270039082,0.209574282,0.229596019,0.226644829,0.219905332,0.189233691,0.210637331,0.20768404,0.20195061,0.170743182,0.18952775,0.190458745,0.186265558,0.319593489,0.306266457,0.281570643,0.2587789,0.24024573,0.27160275,0.260414928,0.25336045,0.250789493,0.260533154,0.222258627,0.227983579,0.241047323,0.251557529,0.222662643,0.232503772,0.243690491,0.24465847,0.226238504,0.236940026,0.246675879,0.459426314,0.445712417,0.420479298,0.405863941,0.408981025,0.357623547,0.319223046,0.29194656,0.269627362,0.347636551,0.365555823,0.400810003,0.415234178,0.352560431,0.381546676,0.408410072,0.415124923,0.364947498,0.38827008,0.408653975,0.413154244,0.598185241,0.558540225,0.530846059,0.526014209,0.533417881,0.501022398,0.459098786,0.433952451,0.41586256,0.512506545,0.514968932,0.534157872,0.538838208,0.535180748,0.552775443,0.565978467,0.563608944,0.560738504,0.578302324,0.5899176,0.587978244
Y,0.156007737,0.184235796,0.212703988,0.236090392,0.260665625,0.201047719,0.219293281,0.232113302,0.243976876,0.178683192,0.197060078,0.191256478,0.183247253,0.156534836,0.176350877,0.172578782,0.167367727,0.13500914,0.153904587,0.15574114,0.153965652,0.267923236,0.261224061,0.240958109,0.219525218,0.20133841,0.231794998,0.22626245,0.221947208,0.222227708,0.216060504,0.181173414,0.185853034,0.199219123,0.203840807,0.178538978,0.186692387,0.198042065,0.194709837,0.179455891,0.189136818,0.198953107,0.396105915,0.382571459,0.354750663,0.338688046,0.343534201,0.294121087,0.253752172,0.225755334,0.202150196,0.28266108,0.296031982,0.333934993,0.353990346,0.284356862,0.30976972,0.342203319,0.35680601,0.293483347,0.312190503,0.338485479,0.35049668,0.537418187,0.495340794,0.464111507,0.459316045,0.467687607,0.435134768,0.390776455,0.365190983,0.348145753,0.450160056,0.44737798,0.466278344,0.471813738,0.476283699,0.488591462,0.499941468,0.498363256,0.504294157,0.517342269,0.527815759,0.526175141
Y,0.273619115,0.304838926,0.335310191,0.362585902,0.389371932,0.32198742,0.345764726,0.363565475,0.38000071,0.30258882,0.330479324,0.322887748,0.312720418,0.282893002,0.309617847,0.302624851,0.295161903,0.263557494,0.287115335,0.28668943,0.282537162,0.40411061,0.389193058,0.360701442,0.330706894,0.308574319,0.363414884,0.350887299,0.340073675,0.334775299,0.358069271,0.305589437,0.309551418,0.325524777,0.351107329,0.306662858,0.317319721,0.332689762,0.343880683,0.311729401,0.323449999,0.337350011,0.397006094,0.385900021,0.361045361,0.347280562,0.352689773,0.296269596,0.256769598,0.23139888,0.210301161,0.284488261,0.301778108,0.336291015,0.35220471,0.285471171,0.310355932,0.337488502,0.347123891,0.293515801,0.310678571,0.331241548,0.338575512,0.558309019,0.515725136,0.483350873,0.480270475,0.486990154,0.447049499,0.397896439,0.369849741,0.349556327,0.459077656,0.45758906,0.480889469,0.486819059,0.483117074,0.499616444,0.515925229,0.511970043,0.509366632,0.527131915,0.54143393,0.538346887
Y,0.331713259,0.362656295,0.390897334,0.41466096,0.43864435,0.377085686,0.399295121,0.417861283,0.434809744,0.358102143,0.38775745,0.383513987,0.374349177,0.339532524,0.369597793,0.36192131,0.352524161,0.32207641,0.347022682,0.345086128,0.338689685,0.461186945,0.44147107,0.410893261,0.380432457,0.359025717,0.416040212,0.405197084,0.395995051,0.391091049,0.413721919,0.363776833,0.366753608,0.381350785,0.409686387,0.365875959,0.374216914,0.388181984,0.405130893,0.371810377,0.380871624,0.393970877,0.457664371,0.444965065,0.422699481,0.412233919,0.418084949,0.358606517,0.325863838,0.302643716,0.283772945,0.349658817,0.374942064,0.41327095,0.435503393,0.35374105,0.384853512,0.4160299,0.43032378,0.365236253,0.388549268,0.410847485,0.419893891,0.6172207,0.580368698,0.551095188,0.545918167,0.548732817,0.51321578,0.472149909,0.44671157,0.426078439,0.526871562,0.52413708,0.547317564,0.55407536,0.552214682,0.563110471,0.579253078,0.57715404,0.579993784,0.590711355,0.602929652,0.601199448
Y,0.41179812,0.443881392,0.471556038,0.492963731,0.513339698,0.461269349,0.483683854,0.501537383,0.517083704,0.44441396,0.475192666,0.475018829,0.46879074,0.427731574,0.458384544,0.452400595,0.444022983,0.412111819,0.438276917,0.436903387,0.43068862,0.545366049,0.516257644,0.489417464,0.462355107,0.441016734,0.510397434,0.498015434,0.488736331,0.483528048,0.513232112,0.461558998,0.462895483,0.47383073,0.510969758,0.465026557,0.472883165,0.484633505,0.506023288,0.470674992,0.477503806,0.488015682,0.510555685,0.498801738,0.476205677,0.460973471,0.456897765,0.412093639,0.379597396,0.358301699,0.342005789,0.405151397,0.426530898,0.45849973,0.477885187,0.410022676,0.436396271,0.465758979,0.480690807,0.421286136,0.440055788,0.462182522,0.47304374,0.617621064,0.589276254,0.562200606,0.54809773,0.538663685,0.504710078,0.466291934,0.44855392,0.439139396,0.513887405,0.524333239,0.547667146,0.556399643,0.53452003,0.55523479,0.574398518,0.575910747,0.557804406,0.575538039,0.591251612,0.591377616
Y,0.337466598,0.374767125,0.40115729,0.427667677,0.458396703,0.362712741,0.385223299,0.401482254,0.416163951,0.337260902,0.387489527,0.393656343,0.388242841,0.318827122,0.37263307,0.376775622,0.372318447,0.305826753,0.349634856,0.363086939,0.367409319,0.602296531,0.57342124,0.53090322,0.49336797,0.467252702,0.512987316,0.475048721,0.450178504,0.432700604,0.51310128,0.459007651,0.470971346,0.488886088,0.517072201,0.47394827,0.489387631,0.504876137,0.523180306,0.492251396,0.50680846,0.520407796,0.698553324,0.660203695,0.612735033,0.580505013,0.564441204,0.546979785,0.500271559,0.468130976,0.439295828,0.546761513,0.56442517,0.609672189,0.637151301,0.565607846,0.589333594,0.626444519,0.648020089,0.594389796,0.609588504,0.63470304,0.649864674,0.82757163,0.780107558,0.755855441,0.761423945,0.782196999,0.724059105,0.690720797,0.661992311,0.639752209,0.745720565,0.781865716,0.800522089,0.798210204,0.780075788,0.81728071,0.82598573,0.816574931,0.81565392,0.843821645,0.849945307,0.842049122
Y,0.337862074,0.374551743,0.400947392,0.427393138,0.457107663,0.361458242,0.385045052,0.401634276,0.416163355,0.336105883,0.389352262,0.394717962,0.388196826,0.318486422,0.374887317,0.377126247,0.370645076,0.30653736,0.352658957,0.365696579,0.369476736,0.602980614,0.572493672,0.52615273,0.484027505,0.455013603,0.5140751,0.473796368,0.446986556,0.427850723,0.515432477,0.45987761,0.471449018,0.489539355,0.519192278,0.475886405,0.491637707,0.507144094,0.524062395,0.492045462,0.507183373,0.520692945,0.699076295,0.661797047,0.614295661,0.581505418,0.562817574,0.546103537,0.4995704,0.466911644,0.438237786,0.546280861,0.564479768,0.608788133,0.634478033,0.565970898,0.59108007,0.627581477,0.646536827,0.595628798,0.612762094,0.637731493,0.651637375,0.828561187,0.781657338,0.760133803,0.769624591,0.788609505,0.723757029,0.688707948,0.659892678,0.637013793,0.744778872,0.781454861,0.801193774,0.799448609,0.778812289,0.818043172,0.826997519,0.817311466,0.813728213,0.84339416,0.850730419,0.842930496
Y,0.259940475,0.31019789,0.353516936,0.385356247,0.41305393,0.333092749,0.35953185,0.375799894,0.390186369,0.300583929,0.332525551,0.32320863,0.309745312,0.267692089,0.300470948,0.28816402,0.274140418,0.234788164,0.267459661,0.264207959,0.253125787,0.539706707,0.481752425,0.437994212,0.40787828,0.402603567,0.429704368,0.390449673,0.366374016,0.350182503,0.458613783,0.402030408,0.415532023,0.43490085,0.487529397,0.440749645,0.456666976,0.474334657,0.512955606,0.475679278,0.484785855,0.498013675,0.632386446,0.615942597,0.576876223,0.546714067,0.52390039,0.465445876,0.404866368,0.360853881,0.322169334,0.448764205,0.464466512,0.52457118,0.560171545,0.450708538,0.475161105,0.529555917,0.55817008,0.463164866,0.473151147,0.515412927,0.537998676,0.787961125,0.791760743,0.780031741,0.765553653,0.745903969,0.646859229,0.611580074,0.581380129,0.555169225,0.633012295,0.671806574,0.723006189,0.734998763,0.640236139,0.707828462,0.742090285,0.739584863,0.664222002,0.71821624,0.742748559,0.738582313
Y,0.258971423,0.303215235,0.343117267,0.376926422,0.406036943,0.32355231,0.353606164,0.374857962,0.394766182,0.294861883,0.327620804,0.317433,0.303204089,0.26529178,0.2956523,0.28659606,0.274246633,0.234710813,0.262076944,0.261653394,0.252970099,0.522608101,0.468728065,0.425663233,0.393664092,0.39427793,0.41524139,0.379848182,0.357080579,0.340486884,0.442050874,0.392859489,0.408611983,0.427311778,0.469939411,0.42971471,0.446475774,0.463325381,0.495350301,0.46259892,0.472051144,0.485119611,0.64010483,0.622901738,0.587473094,0.566959858,0.551227868,0.493140936,0.444326699,0.413924873,0.388385713,0.479276657,0.485978812,0.544830561,0.578701913,0.480525583,0.496147692,0.547666252,0.571871161,0.492598593,0.49796921,0.536429584,0.554759383,0.778802872,0.785114408,0.776332974,0.764565527,0.740221262,0.654886305,0.617400587,0.590111196,0.565593481,0.637727737,0.672793567,0.719953835,0.728785753,0.639568865,0.697933376,0.731111169,0.727601171,0.657139182,0.70433563,0.728883386,0.724817753
Y,0.372485548,0.406731069,0.440152258,0.467790246,0.491314381,0.423097581,0.442339897,0.455625623,0.468137234,0.402744591,0.434470326,0.427591026,0.414282709,0.381701946,0.411499023,0.402621359,0.389766544,0.358931303,0.387821674,0.385834575,0.374704301,0.562983692,0.529511929,0.497766018,0.480064571,0.488670766,0.493112892,0.464857727,0.446764588,0.432760984,0.516994715,0.487687856,0.496019453,0.507368028,0.54121393,0.514097393,0.521661937,0.532004118,0.563639164,0.537257671,0.540427566,0.549352109,0.642432094,0.632381737,0.60991168,0.602065623,0.595174074,0.529646397,0.482426047,0.452119112,0.425204277,0.521712065,0.513975799,0.559848666,0.589284718,0.520677507,0.522836506,0.563510418,0.582820714,0.525539577,0.520729244,0.549749792,0.565098643,0.753226221,0.749293029,0.734376669,0.715990007,0.696635425,0.648014426,0.614246368,0.590618312,0.571299374,0.634822071,0.649053693,0.68885839,0.69879216,0.636437476,0.666409791,0.697627425,0.699241042,0.649079978,0.67274636,0.696039557,0.697223783
Y,0.392152071,0.426289171,0.458572388,0.486691892,0.511484265,0.443785578,0.463900268,0.477015138,0.489264816,0.423697799,0.455799788,0.448047668,0.435082912,0.402493626,0.433056027,0.423253834,0.410884291,0.379865319,0.409724027,0.407549173,0.397262216,0.588780999,0.557705164,0.525899589,0.509322524,0.522714496,0.516232193,0.485366166,0.464927077,0.449803114,0.540235639,0.519598663,0.529783964,0.540983856,0.56594193,0.546928942,0.553954303,0.562757075,0.590603828,0.571787357,0.574661374,0.582145035,0.64568758,0.63415885,0.60882479,0.597050488,0.587788403,0.528573632,0.483820319,0.45311147,0.425974876,0.51907146,0.519246995,0.563139617,0.591247737,0.518470705,0.528964698,0.56877619,0.589144409,0.524080098,0.526914656,0.556363583,0.571764708,0.753346145,0.753020287,0.739268661,0.720228195,0.70224458,0.653054237,0.616772771,0.593111098,0.574347913,0.637000084,0.65426302,0.68958813,0.697821856,0.637654662,0.670620143,0.69924432,0.700073063,0.649066985,0.676310956,0.69923228,0.699888289
Y,0.430305898,0.466144949,0.497259617,0.526007235,0.552203536,0.484745383,0.506066084,0.519425392,0.531395555,0.464014262,0.498318702,0.491403818,0.478679538,0.442949146,0.475720018,0.465088427,0.452048779,0.42114538,0.453627318,0.450318754,0.439245999,0.631669462,0.598633945,0.568427622,0.553439617,0.564565241,0.563677311,0.532111406,0.511573553,0.495766461,0.589638174,0.559728384,0.566269457,0.577067792,0.615812719,0.587899864,0.593746185,0.60412848,0.639819026,0.613924623,0.614463449,0.621990025,0.640611231,0.625722229,0.603909314,0.600525022,0.599811792,0.520807385,0.48053655,0.450354785,0.423482478,0.510795057,0.516510248,0.562105477,0.589923441,0.510402739,0.527721107,0.566984832,0.585428238,0.517103434,0.524948776,0.553707421,0.567311406,0.760042667,0.754886091,0.739520907,0.720169663,0.701603472,0.651990712,0.618623853,0.596258759,0.576808929,0.638269246,0.654241502,0.69375813,0.705548763,0.641332686,0.672800541,0.702688575,0.704899013,0.654981315,0.67851299,0.701344132,0.702651501
Y,0.39432013,0.430773884,0.46327728,0.489109278,0.5113433,0.450774908,0.471104324,0.485411137,0.498504996,0.430119038,0.462603539,0.452543676,0.437520295,0.408227354,0.438593447,0.428271353,0.415550679,0.385190457,0.412372231,0.409665763,0.400446951,0.588054895,0.553792536,0.525310159,0.505504727,0.510840476,0.521235883,0.4927091,0.475605637,0.46302861,0.54466778,0.515966952,0.521558881,0.531997442,0.568138719,0.541895449,0.5473966,0.556885898,0.589578331,0.566798389,0.568903923,0.576795399,0.647131801,0.638302982,0.616306722,0.605379164,0.595767021,0.534204543,0.492443562,0.462883323,0.436479717,0.523632765,0.529163718,0.571125805,0.595217407,0.523735702,0.538208008,0.575951159,0.593022346,0.531331778,0.536785543,0.565546811,0.579640925,0.774813592,0.765366316,0.750513256,0.737127066,0.726420939,0.666294336,0.63266176,0.607881963,0.585048914,0.653568029,0.679758132,0.715023935,0.727421224,0.659157634,0.699301124,0.723764241,0.726304054,0.675501049,0.705417573,0.724989176,0.727701128
Y,0.357360184,0.393323302,0.42819795,0.456247479,0.480389655,0.408279628,0.426057041,0.439696223,0.452070445,0.387391806,0.41391325,0.407330126,0.395516932,0.365852684,0.392656684,0.385435522,0.375067115,0.343764782,0.369311482,0.368098497,0.359870493,0.547751904,0.512775838,0.482475638,0.46488589,0.46979329,0.481446803,0.453105807,0.435817659,0.422926545,0.50347954,0.472815484,0.48077637,0.491723299,0.525455058,0.497522205,0.505809128,0.516231418,0.544741273,0.520708561,0.525646448,0.534748673,0.656719446,0.647398591,0.624925315,0.611761987,0.598099232,0.544347167,0.504058361,0.47554028,0.450904876,0.535825014,0.540689766,0.582123816,0.608448684,0.53735429,0.548464477,0.585867763,0.605002284,0.545772135,0.54831171,0.576847851,0.592021227,0.769328952,0.767259479,0.75742811,0.744963348,0.729430854,0.669836581,0.641662955,0.62198931,0.604985237,0.658739567,0.681913912,0.715584755,0.723438263,0.663548946,0.70466578,0.729601204,0.728688776,0.67942965,0.712139308,0.730544746,0.729284644
Y,0.343614221,0.37579453,0.406457067,0.432462513,0.455469668,0.393771797,0.411369324,0.424294561,0.43535161,0.374930263,0.400927573,0.394147515,0.382696956,0.355518818,0.379616678,0.370085776,0.359063774,0.335004091,0.35845235,0.354936361,0.345953733,0.523492932,0.484464049,0.452515721,0.433995754,0.439968854,0.454787672,0.430426508,0.41556409,0.404833466,0.474434257,0.447736651,0.452142775,0.460379899,0.493559033,0.467092007,0.473872989,0.483444095,0.510509372,0.487304568,0.491789579,0.500156164,0.672786951,0.66310221,0.638911724,0.622897327,0.610253215,0.569755137,0.527171314,0.499548942,0.475833774,0.561203718,0.564564049,0.604795098,0.629422128,0.560672462,0.571421266,0.607648432,0.626186013,0.565110981,0.568758667,0.597055256,0.612166524,0.790798545,0.784943521,0.772422314,0.760619164,0.745818615,0.69071734,0.665706635,0.645649791,0.62704134,0.683315933,0.709412694,0.733015835,0.735131443,0.690590501,0.72533226,0.743601322,0.74217999,0.706703544,0.732721746,0.746155739,0.74437362
Y,0.33014372,0.360476613,0.390719712,0.415301174,0.436458588,0.376917839,0.395397246,0.410235822,0.42388472,0.357748389,0.382011324,0.375247508,0.36454916,0.338311672,0.36193493,0.353558242,0.343555808,0.318262905,0.340065539,0.337449312,0.329852223,0.495023847,0.457914859,0.429396331,0.411652803,0.415342093,0.434382379,0.411688924,0.397504449,0.387919307,0.453512996,0.421335489,0.425174743,0.435298204,0.471121281,0.441923469,0.447849751,0.45778957,0.486103445,0.461437941,0.466062725,0.474871248,0.674374282,0.66586256,0.642234743,0.626736879,0.615098417,0.572799385,0.533327401,0.507071793,0.485475361,0.565356255,0.567664742,0.603925169,0.627362251,0.56618166,0.575023353,0.6088202,0.627298355,0.572684944,0.574223578,0.60081023,0.616455853,0.796902716,0.79023838,0.776557684,0.76293689,0.748109639,0.699194849,0.670692682,0.649461389,0.629669428,0.69297719,0.707225621,0.735046864,0.741545975,0.699160576,0.727930605,0.748687208,0.749429286,0.714271009,0.737370193,0.752079546,0.752323568
Y,0.25972113,0.290558815,0.315149337,0.32249099,0.324484527,0.308424652,0.327856064,0.340928495,0.351790965,0.287222236,0.310892195,0.306352943,0.297085136,0.266038328,0.289687663,0.282886326,0.272873878,0.244043559,0.267550439,0.266835332,0.259370804,0.430783004,0.39082253,0.361230105,0.343726516,0.340631038,0.363432437,0.342948347,0.330039352,0.320652574,0.382129461,0.347029895,0.351266533,0.361181438,0.39929527,0.367850751,0.375434399,0.386238664,0.413348675,0.386999071,0.391972721,0.40098685,0.701947391,0.69271183,0.670953751,0.651251018,0.635379016,0.594969451,0.556562603,0.529084027,0.505216897,0.584134221,0.593894005,0.631467342,0.655419588,0.584273517,0.600388825,0.634917021,0.654431343,0.591891587,0.599328041,0.626725376,0.643045306,0.814618349,0.815201998,0.805090427,0.793884337,0.776062548,0.721418738,0.692963362,0.672156811,0.653022468,0.714621663,0.735403121,0.766928375,0.774370849,0.722083151,0.762327254,0.784283221,0.782634974,0.738907456,0.771412373,0.787244678,0.784701705
Y,0.23373951,0.266530067,0.295416713,0.312743008,0.325840473,0.283194065,0.29924342,0.309776634,0.318736553,0.261310667,0.280324608,0.277578384,0.270313889,0.239662662,0.258262366,0.256005257,0.249724314,0.218612045,0.23603642,0.236756235,0.232261464,0.409639865,0.369583964,0.340390116,0.320379943,0.308050722,0.343000293,0.31781593,0.303991586,0.29489252,0.355886519,0.312744498,0.320994109,0.334033251,0.367126137,0.329641581,0.339008808,0.351067603,0.376192153,0.345246822,0.35183242,0.362455547,0.717329443,0.712143958,0.691287041,0.675444901,0.663707256,0.618426383,0.578258574,0.548518777,0.524327099,0.609497249,0.611754894,0.647274554,0.674100876,0.611733973,0.618137598,0.650019646,0.67269063,0.620398581,0.621985376,0.646798611,0.665228367,0.836751938,0.832828164,0.821413338,0.81425488,0.808948636,0.740536571,0.714578271,0.692891419,0.671868861,0.736952305,0.757445037,0.786399186,0.788916945,0.745323181,0.780980229,0.803227961,0.800387442,0.761985064,0.792016685,0.809222043,0.808242202
Y,0.212998599,0.246318206,0.279340208,0.30338335,0.324124634,0.259882361,0.274746925,0.284673035,0.293782234,0.237711892,0.258068949,0.254163444,0.246511787,0.216219217,0.235260621,0.230506524,0.223870695,0.195288077,0.212318927,0.212469637,0.208545253,0.391165733,0.349313796,0.317672253,0.294939548,0.282110512,0.321617484,0.29643935,0.282166779,0.272458434,0.336733997,0.291975766,0.300950557,0.314630657,0.349257171,0.311386436,0.32187134,0.334229618,0.359290063,0.329665005,0.336437345,0.34621197,0.736554384,0.724439144,0.698538601,0.683618128,0.67445153,0.629401982,0.584959388,0.554133058,0.528410196,0.621904671,0.61854583,0.658730268,0.688190103,0.623750329,0.630819082,0.667160213,0.689591825,0.631769419,0.632592797,0.660186887,0.677222192,0.839426339,0.840423107,0.832050204,0.826651096,0.821180344,0.74879992,0.72100383,0.699600756,0.678582788,0.744295001,0.767974615,0.801210403,0.805511177,0.752431273,0.792209864,0.81766516,0.816033006,0.76855284,0.802077949,0.821003795,0.819967091
Y,0.215448976,0.248575032,0.278915048,0.297252238,0.312375903,0.262074172,0.277327269,0.287108243,0.295941621,0.239379421,0.260776639,0.25731203,0.249377638,0.217520803,0.237168327,0.23305583,0.22594437,0.196427792,0.214496389,0.215200692,0.210419744,0.394675016,0.351994723,0.319429249,0.295978844,0.283429831,0.323322386,0.298505396,0.284563333,0.275101274,0.338199079,0.293168306,0.30199796,0.315733612,0.350680441,0.312568069,0.322823793,0.33493343,0.360785723,0.330828339,0.337262452,0.346810848,0.734369814,0.726222754,0.704261601,0.690323353,0.680581868,0.628772736,0.585054815,0.554779947,0.52895546,0.620955646,0.617841959,0.658289075,0.686701298,0.622831345,0.629978359,0.665637016,0.685757756,0.631666601,0.632609487,0.659265161,0.673888206,0.838154733,0.838766813,0.830649674,0.825971603,0.821444571,0.747352004,0.721610248,0.701591372,0.681343496,0.742954373,0.76717478,0.799132109,0.803483605,0.751619697,0.791757762,0.815889359,0.813624024,0.768523037,0.802175939,0.819726348,0.818261981
Y,0.233930036,0.263242662,0.292018205,0.310177594,0.322989136,0.280936599,0.297550827,0.308128417,0.31734243,0.25872165,0.281853169,0.2769005,0.266982436,0.237801909,0.260328621,0.255497634,0.24680531,0.217334509,0.237941042,0.238030538,0.232393265,0.41001609,0.368186414,0.336970985,0.314323664,0.311445177,0.339656353,0.315830916,0.301749974,0.292865902,0.355065614,0.314302504,0.322530299,0.33473289,0.36833331,0.333449692,0.342567623,0.353394151,0.379177451,0.350780815,0.35677582,0.36564061,0.738624513,0.734374464,0.725626707,0.73131454,0.738428593,0.638146281,0.596735954,0.567705333,0.542607427,0.629644156,0.632453144,0.669809341,0.694302917,0.631342769,0.63875705,0.673366547,0.692661762,0.639648318,0.641086519,0.667393386,0.681747615,0.841384709,0.842115641,0.836634636,0.830227971,0.818931162,0.753373027,0.728231192,0.707680941,0.687768817,0.748606801,0.77326721,0.804470599,0.806760013,0.756235003,0.795988739,0.818599463,0.814325333,0.772465348,0.805632174,0.821201086,0.817411244
